time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-10 00:00:00+00:00,6,4,49,19
2025-04-11 00:00:00+00:00,7,4,65,17
2025-04-12 00:00:00+00:00,5,4,15,10
2025-04-13 00:00:00+00:00,3,3,80,5
2025-04-14 00:00:00+00:00,3,3,39,17
2025-04-15 00:00:00+00:00,3,3,36,21
2025-04-16 00:00:00+00:00,7,4,40,16
2025-04-17 00:00:00+00:00,4,4,21,13
2025-04-18 00:00:00+00:00,6,6,29,13
2025-04-19 00:00:00+00:00,9,6,19,12
2025-04-20 00:00:00+00:00,7,6,45,9
2025-04-21 00:00:00+00:00,8,5,22,14
2025-04-22 00:00:00+00:00,11,8,28,19
2025-04-23 00:00:00+00:00,3,3,25,13
