time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-10 00:00:00+00:00,11,8,33,13
2025-09-11 00:00:00+00:00,5,5,26,10
2025-09-12 00:00:00+00:00,6,6,18,6
2025-09-13 00:00:00+00:00,6,5,23,7
2025-09-14 00:00:00+00:00,6,6,102,11
2025-09-15 00:00:00+00:00,8,8,58,21
2025-09-16 00:00:00+00:00,7,7,46,18
2025-09-17 00:00:00+00:00,11,9,8,7
2025-09-18 00:00:00+00:00,8,8,34,15
2025-09-19 00:00:00+00:00,25,14,22,8
2025-09-20 00:00:00+00:00,8,8,54,15
2025-09-21 00:00:00+00:00,10,10,51,10
2025-09-22 00:00:00+00:00,4,4,68,14
2025-09-23 00:00:00+00:00,2,2,116,24
