time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-10 00:00:00+00:00,8,6,62,22
2025-02-11 00:00:00+00:00,3,3,13,11
2025-02-12 00:00:00+00:00,3,3,23,14
2025-02-13 00:00:00+00:00,13,8,44,17
2025-02-14 00:00:00+00:00,10,6,18,17
2025-02-15 00:00:00+00:00,7,4,7,5
2025-02-16 00:00:00+00:00,6,4,36,6
2025-02-17 00:00:00+00:00,7,4,38,15
2025-02-18 00:00:00+00:00,3,3,32,14
2025-02-19 00:00:00+00:00,6,4,39,11
2025-02-20 00:00:00+00:00,9,6,46,19
2025-02-21 00:00:00+00:00,6,5,49,19
2025-02-22 00:00:00+00:00,8,5,15,7
2025-02-23 00:00:00+00:00,2,2,31,7
