time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-04 00:00:00+00:00,7,6,87,11
2024-02-05 00:00:00+00:00,5,5,74,22
2024-02-06 00:00:00+00:00,4,4,49,19
2024-02-07 00:00:00+00:00,4,4,139,12
2024-02-08 00:00:00+00:00,5,5,36,15
2024-02-09 00:00:00+00:00,5,5,99,20
2024-02-10 00:00:00+00:00,4,4,10,6
2024-02-11 00:00:00+00:00,4,4,34,6
2024-02-12 00:00:00+00:00,5,5,97,20
2024-02-13 00:00:00+00:00,4,4,181,23
2024-02-14 00:00:00+00:00,5,5,79,20
2024-02-15 00:00:00+00:00,4,4,161,28
2024-02-16 00:00:00+00:00,5,5,38,14
2024-02-17 00:00:00+00:00,3,3,7,6
