time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-04 00:00:00+00:00,5,5,5,3
2023-11-05 00:00:00+00:00,6,6,11,5
2023-11-06 00:00:00+00:00,4,4,60,21
2023-11-07 00:00:00+00:00,5,5,98,22
2023-11-08 00:00:00+00:00,4,4,110,21
2023-11-09 00:00:00+00:00,4,4,156,25
2023-11-10 00:00:00+00:00,4,4,94,15
2023-11-11 00:00:00+00:00,6,6,5,3
2023-11-12 00:00:00+00:00,4,4,5,3
2023-11-13 00:00:00+00:00,4,4,40,14
2023-11-14 00:00:00+00:00,4,4,26,10
2023-11-15 00:00:00+00:00,5,5,64,15
2023-11-16 00:00:00+00:00,4,4,109,22
2023-11-17 00:00:00+00:00,2,2,47,13
