time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-03 00:00:00+00:00,6,5,36,13
2023-07-04 00:00:00+00:00,6,5,22,10
2023-07-05 00:00:00+00:00,6,5,17,6
2023-07-06 00:00:00+00:00,7,6,53,13
2023-07-07 00:00:00+00:00,6,5,82,26
2023-07-08 00:00:00+00:00,5,4,2,2
2023-07-09 00:00:00+00:00,5,4,12,6
2023-07-10 00:00:00+00:00,7,6,34,14
2023-07-11 00:00:00+00:00,5,4,88,16
2023-07-12 00:00:00+00:00,6,5,49,14
2023-07-13 00:00:00+00:00,6,5,113,22
2023-07-14 00:00:00+00:00,7,6,42,9
2023-07-15 00:00:00+00:00,5,4,1,1
2023-07-16 00:00:00+00:00,2,2,78,4
