time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-04 00:00:00+00:00,4,2,88,6
2024-08-05 00:00:00+00:00,5,4,114,15
2024-08-06 00:00:00+00:00,7,6,65,20
2024-08-07 00:00:00+00:00,3,3,85,17
2024-08-08 00:00:00+00:00,3,3,48,16
2024-08-09 00:00:00+00:00,3,3,49,16
2024-08-10 00:00:00+00:00,4,3,25,6
2024-08-11 00:00:00+00:00,3,3,200,6
2024-08-12 00:00:00+00:00,3,3,210,16
2024-08-13 00:00:00+00:00,2,2,146,19
2024-08-14 00:00:00+00:00,3,3,42,17
2024-08-15 00:00:00+00:00,2,2,47,10
2024-08-16 00:00:00+00:00,4,4,19,6
2024-08-17 00:00:00+00:00,3,1,14,7
