time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-30 00:00:00+00:00,18,8,13,7
2025-12-31 00:00:00+00:00,11,7,8,4
2026-01-01 00:00:00+00:00,21,12,6,3
2026-01-02 00:00:00+00:00,10,6,44,9
2026-01-03 00:00:00+00:00,14,10,25,9
2026-01-04 00:00:00+00:00,17,9,25,9
2026-01-05 00:00:00+00:00,11,6,35,18
2026-01-06 00:00:00+00:00,18,11,35,11
2026-01-07 00:00:00+00:00,11,6,13,10
2026-01-08 00:00:00+00:00,8,8,54,14
2026-01-09 00:00:00+00:00,6,6,24,13
2026-01-10 00:00:00+00:00,8,8,2,2
2026-01-11 00:00:00+00:00,5,5,32,9
2026-01-12 00:00:00+00:00,21,12,49,16
