time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-11 00:00:00+00:00,6,6,5,3
2023-11-12 00:00:00+00:00,4,4,5,3
2023-11-13 00:00:00+00:00,4,4,40,14
2023-11-14 00:00:00+00:00,4,4,26,10
2023-11-15 00:00:00+00:00,5,5,64,15
2023-11-16 00:00:00+00:00,4,4,109,22
2023-11-17 00:00:00+00:00,4,4,48,14
2023-11-18 00:00:00+00:00,5,5,15,8
2023-11-19 00:00:00+00:00,4,4,22,8
2023-11-20 00:00:00+00:00,5,5,37,18
2023-11-21 00:00:00+00:00,4,4,69,20
2023-11-22 00:00:00+00:00,4,4,125,22
2023-11-23 00:00:00+00:00,4,4,62,12
2023-11-24 00:00:00+00:00,3,3,34,6
