time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-22 00:00:00+00:00,5,5,50,6
2026-08-23 00:00:00+00:00,5,5,56,8
2026-08-24 00:00:00+00:00,8,7,52,9
2026-08-25 00:00:00+00:00,8,6,91,13
2026-08-26 00:00:00+00:00,12,8,54,7
2026-08-27 00:00:00+00:00,8,7,61,9
2026-08-28 00:00:00+00:00,15,12,44,6
2026-08-29 00:00:00+00:00,7,6,24,5
2026-08-30 00:00:00+00:00,11,8,100,3
2026-08-31 00:00:00+00:00,18,11,72,9
2026-09-01 00:00:00+00:00,23,13,61,10
2026-09-02 00:00:00+00:00,5,5,65,9
2026-09-03 00:00:00+00:00,7,7,38,8
2026-09-04 00:00:00+00:00,9,6,29,10
