time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-04 00:00:00+00:00,5,5,44,24
2023-04-05 00:00:00+00:00,4,4,46,26
2023-04-06 00:00:00+00:00,3,3,73,18
2023-04-07 00:00:00+00:00,3,3,70,19
2023-04-08 00:00:00+00:00,3,3,2,2
2023-04-09 00:00:00+00:00,3,3,61,8
2023-04-10 00:00:00+00:00,3,3,69,28
2023-04-11 00:00:00+00:00,5,5,55,21
2023-04-12 00:00:00+00:00,4,4,81,48
2023-04-13 00:00:00+00:00,4,4,37,23
2023-04-14 00:00:00+00:00,4,4,58,23
2023-04-15 00:00:00+00:00,4,4,26,6
2023-04-16 00:00:00+00:00,3,3,3,3
2023-04-17 00:00:00+00:00,3,3,86,28
