time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-11 00:00:00+00:00,5,4,88,16
2023-07-12 00:00:00+00:00,6,5,49,14
2023-07-13 00:00:00+00:00,6,5,113,22
2023-07-14 00:00:00+00:00,7,6,42,9
2023-07-15 00:00:00+00:00,5,4,1,1
2023-07-16 00:00:00+00:00,5,4,103,6
2023-07-17 00:00:00+00:00,6,5,69,16
2023-07-18 00:00:00+00:00,5,4,57,14
2023-07-19 00:00:00+00:00,6,5,137,31
2023-07-20 00:00:00+00:00,6,5,122,22
2023-07-21 00:00:00+00:00,6,5,49,23
2023-07-22 00:00:00+00:00,5,4,21,5
2023-07-23 00:00:00+00:00,6,4,24,6
2023-07-24 00:00:00+00:00,3,3,123,10
